Substance name,EC / List no,CAS no,Status,Submitter,Regulatory programme,Latest update,Link ID,Details
"(+/-) 2-(2,4-dichlorophenyl)-3-(1H-1,2,4-triazole-1-yl)propyl-1,1,2,2-tetrafluoroethylether  TETRACONAZOLE",407-760-6,112281-77-3,Opinion Development,France,Chemical registered under REACH Active substance in Plant Protection Products,27-Nov-2025,0b0236e18a6e679d?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e679d,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a6e679d?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e679d"" target=""_blank"">Details</a>"
"Rosin, oligomers",500-163-2,65997-05-9,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e18a6e5d7c?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e5d7c,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a6e5d7c?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e5d7c"" target=""_blank"">Details</a>"
"Rosin, maleated",232-480-4,8050-28-0,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e18aaf7c5b?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18aaf7c5b,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18aaf7c5b?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18aaf7c5b"" target=""_blank"">Details</a>"
"Rosin, hydrogenated",266-041-3,65997-06-0,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e18a6e5949?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e5949,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a6e5949?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e5949"" target=""_blank"">Details</a>"
"Rosin, fumarated",266-040-8,65997-04-8,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e18a6e72ff?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e72ff,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a6e72ff?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e72ff"" target=""_blank"">Details</a>"
"Rosin  A complex combination derived from wood, especially pine wood. Composed primarily of resin acids and modified resin acids such as dimers and decarboxylated resin acids. Includes rosin stabilized by catalytic disproportionation.",232-475-7,8050-09-7,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e18aafde15?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18aafde15,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18aafde15?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18aafde15"" target=""_blank"">Details</a>"
"Fatty acids, tall-oil, oligomeric reaction products with maleic anhydride and rosin, calcium magnesium zinc salts",500-451-8,160901-14-4,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e18a6e3fc8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e3fc8,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a6e3fc8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6e3fc8"" target=""_blank"">Details</a>"
"Fatty acids, tall oil and rosin reacted with maleic anhydride",940-281-5,-,Opinion Development,Norway,Chemical registered under REACH,24-Nov-2025,0b0236e186374090?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186374090,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e186374090?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186374090"" target=""_blank"">Details</a>"
"α,α'-propylenedinitrilodi-o-cresol",202-374-2,94-91-7,Opinion Adopted,Netherlands,Chemical registered under REACH,21-Nov-2025,0b0236e18bd6d967?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bd6d967,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18bd6d967?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bd6d967"" target=""_blank"">Details</a>"
Trimagnesium diphosphide,235-023-7,12057-74-8,Submitted,Austria,Active substance in Plant Protection Products,21-Nov-2025,0b0236e185beee0b?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185beee0b,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e185beee0b?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185beee0b"" target=""_blank"">Details</a>"
Tetrairon tris(pyrophosphate),233-190-0,10058-44-3,Opinion Adopted,Poland,Chemical registered under REACH Active substance in Plant Protection Products,21-Nov-2025,0b0236e185d4dbc1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185d4dbc1,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e185d4dbc1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185d4dbc1"" target=""_blank"">Details</a>"
Tetrahydrofurfuryl methacrylate,219-529-5,2455-24-5,Opinion Adopted,Austria,Chemical registered under REACH,21-Nov-2025,0b0236e18391641f?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18391641f,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18391641f?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18391641f"" target=""_blank"">Details</a>"
N-1-naphthylaniline,201-983-0,90-30-2,Opinion Adopted,Germany,Chemical registered under REACH,21-Nov-2025,0b0236e187bfb3cf?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e187bfb3cf,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e187bfb3cf?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e187bfb3cf"" target=""_blank"">Details</a>"
Methyl oct-2-ynoate,203-836-6,111-12-6,Opinion Adopted,Denmark,Chemical registered under REACH,21-Nov-2025,0b0236e1821274ea?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1821274ea,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1821274ea?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1821274ea"" target=""_blank"">Details</a>"
dinotefuran (ISO); 1-methyl-2-nitro-3-(tetrahydro-3-furylmethyl)guanidine,605-399-0,165252-70-0,Withdrawn,United Kingdom,Active substance in Biocidal Products,21-Nov-2025,0b0236e1878a77c8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1878a77c8,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1878a77c8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1878a77c8"" target=""_blank"">Details</a>"
dinotefuran (ISO); 1-methyl-2-nitro-3-(tetrahydro-3-furylmethyl)guanidine,605-399-0,165252-70-0,Opinion Adopted,Belgium,Chemical registered under REACH Active substance in Biocidal Products,21-Nov-2025,0b0236e18c9dd908?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c9dd908,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18c9dd908?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c9dd908"" target=""_blank"">Details</a>"
Cyantraniliprole,680-242-7,736994-63-1,Intention,Spain,Active substance in Plant Protection Products,21-Nov-2025,0b0236e1850a71a1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1850a71a1,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1850a71a1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1850a71a1"" target=""_blank"">Details</a>"
"Chrysanthemum cinerariaefolium, ext.  Extractives and their physically modified derivatives such as tinctures, concretes, absolutes, essential oils, oleoresins, terpenes, terpene-free fractions, distillates, residues, etc., obtained from Chrysanthemum cinerariaefolium, Compositae.",289-699-3,89997-63-7,Opinion Adopted,Spain,Active substance in Plant Protection Products Active substance in Biocidal Products,21-Nov-2025,0b0236e1860622a9?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1860622a9,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1860622a9?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1860622a9"" target=""_blank"">Details</a>"
"Chrysanthemum cinerariaefolium, ext.  Extractives and their physically modified derivatives such as tinctures, concretes, absolutes, essential oils, oleoresins, terpenes, terpene-free fractions, distillates, residues, etc., obtained from Chrysanthemum cinerariaefolium, Compositae.",289-699-3,89997-63-7,Opinion Adopted,Spain,Active substance in Plant Protection Products Active substance in Biocidal Products,21-Nov-2025,0b0236e1841c9fc1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1841c9fc1,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1841c9fc1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1841c9fc1"" target=""_blank"">Details</a>"
"bixlozone (ISO); 2-(2,4-dichlorobenzyl)-4,4-dimethyl-1,2-oxazolidin-3-one",701-330-4,81777-95-9,Opinion Adopted,Netherlands,Active substance in Plant Protection Products,21-Nov-2025,0b0236e1848d1fab?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1848d1fab,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1848d1fab?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1848d1fab"" target=""_blank"">Details</a>"
Barium chromate,233-660-5,10294-40-3,Opinion Adopted,Netherlands,Chemical registered under REACH,21-Nov-2025,0b0236e18706e0fd?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18706e0fd,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18706e0fd?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18706e0fd"" target=""_blank"">Details</a>"
Barium bis[2-chloro-5-[(2-hydroxy-1-naphthyl)azo]toluene-4-sulphonate],225-935-3,5160-02-1,Opinion Adopted,Germany,Chemical registered under REACH,21-Nov-2025,0b0236e18bd6c8a0?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bd6c8a0,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18bd6c8a0?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bd6c8a0"" target=""_blank"">Details</a>"
Aluminium phosphide,244-088-0,20859-73-8,Submitted,Austria,Active substance in Plant Protection Products,21-Nov-2025,0b0236e1841b70a8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1841b70a8,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1841b70a8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1841b70a8"" target=""_blank"">Details</a>"
"9-Octadecenoic acid (Z)-, sulfonated, potassium salts",271-843-1,68609-93-8,Opinion Adopted,Netherlands,Chemical registered under REACH,21-Nov-2025,0b0236e18729d671?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18729d671,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18729d671?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18729d671"" target=""_blank"">Details</a>"
2-methyl-2H-isothiazol-3-one hydrochloride,247-499-3,26172-54-3,Opinion Adopted,Slovenia,Chemical registered under REACH Active substance in Biocidal Products,21-Nov-2025,0b0236e187029f51?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e187029f51,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e187029f51?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e187029f51"" target=""_blank"">Details</a>"
"2-ethylhexanoic acid, monoester with propane-1,2-diol",285-503-5,85114-00-7,Opinion Adopted,Spain,Chemical registered under REACH,21-Nov-2025,0b0236e18547fecb?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18547fecb,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18547fecb?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18547fecb"" target=""_blank"">Details</a>"
"2-bromo-3,3,3-trifluoroprop-1-ene",627-872-0,1514-82-5,Opinion Adopted,Spain,Chemical registered under REACH,21-Nov-2025,0b0236e180a3f6d6?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180a3f6d6,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e180a3f6d6?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180a3f6d6"" target=""_blank"">Details</a>"
2-bromo-2-(bromomethyl)pentanedinitrile,252-681-0,35691-65-7,Opinion Adopted,Czech Republic,Active substance in Biocidal Products,21-Nov-2025,0b0236e186e454c4?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186e454c4,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e186e454c4?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186e454c4"" target=""_blank"">Details</a>"
"2,3-epoxypropyl isopropyl ether",223-672-9,4016-14-2,Opinion Adopted,Sweden,Chemical registered under REACH,21-Nov-2025,0b0236e185d4c581?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185d4c581,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e185d4c581?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185d4c581"" target=""_blank"">Details</a>"
Trimethyl phosphate,208-144-8,512-56-1,Opinion Adopted,Austria,Chemical registered under REACH,18-Nov-2025,,
